;text;toxicity_score;perspective_label;gpt_label;toxic
798;Li a matAria e reparei nas fotos e datas. EstAo sim mas não escondendo mas sim preservando ele,pois sabem que ele A ladrão e corrupto ele também sabe disso assim como sabe que as eleições foram fraudadas mas ele comanda de longe e seus cachorrinhos executam.;0.7596647;0;1;1
799;Ela acabou de votar a PEC Kamikase! Essa mulher A uma vergonha. não sabe falar, não sabe votar. Lembrem-se disso nas próximas eleições;0.800372;1;0;0
800;INFESTAAAO DE BANDIDOS CORRUPTOS, FRAUDADORES DE eleições PRESIDENCIAIS E DO ESTADO DE DIREITO DEMOCRATICO.;0.86052006;1;0;1
801;o uber acabou de me perguntar oq achei das eleições e eu simplesmente fugi do assunto puxando outro e ele caiu perfeitamente  o medo de virar estatAstica;0.099415205;0;1;0
802;Militante sulista que puxou o saco do nordestino durante todo perAodo eleitoral, depois que passam as eleições.;0.54238683;0;1;0
803;A muita patacoada na rede, mas algumas coisas tem consenso: esperar alguma aão  concreta da elite fardada do funcionalismo público para mudar essas eleições roubadas, A pura ilusão!;0.54238683;0;1;0
804;então vamo retroativamente cancelar as eleições de 2020, 2018, 2016, 2014a para se chorar, desgraça;0.8223625;1;0;1
805;O presidente do TSE A membro do STF, que tem dAvida (no mínimo, moral) quase impagAvel com o político que o indicou para o cargo. Esse político disputa eleições.  Qual presidente do TSE que se declarou impedido para julgar alguAm com quem teve relaAAes políticas próximas?;0.34943056;0;1;0
806;Kkkk...nunca houve  eleições boba, fraudes sempre.   Acorda!!! Tiraram da CADEIA o chefe da ORCRIM.;0.7983597;0;1;1
807;luly mal ganhou as eleições e já estou conseguindo visualizar a maminha;0.800372;1;0;0
808;Quando você se sentir um idiota, lembra que tem gente na frente do quartel ainda acreditando que as eleições serão anuladas.;0.86052006;1;0;1
809;Cara, nenhum militar vai querer comer seu cua  Rlx e aceita o resultado das eleições;0.48052645;0;1;1
810;"""JA PASSARAM, ou já ESTAO PASSANDO"",  GENERAL, inclusive atravAs de eleições ainda questionadas.  ESCLAREAA PARA SEUS ELEITORES E TODOS PATRIOTAS QUAIS ATITUDES CONCRETAS SUSTENTAM SUA AFIRMAAAO DE QUE ""não PASSARAO""!?";0.28004074;0;1;0
811;Frota aqui no Brasil o presidente que perde as eleições pode gastar dinheiro A doidada?;0.6152542;0;1;0
812;"Essas palavras tA sedo dita logo pelo o mesmo bandindo que disse: ' eleições não ser ganhar ser tomar"" O nome quer ser dA A canalhice ou A mal carAter mesmo.";0.676347;0;1;1
813;CmdoCMS, chega de politicagem. O POVO brasileiro exige de vocês uma postura de defesa A pátria e a nossa constituição. não pense somente na carreira de vocês e sim no povo brasileiro e na soberania. Fomos roubados nas eleições, e um ex-presidiArio ficha suja não pode assumir.;0.67148936;0;1;1
814;jA passaram as eleições, podemos voltar a chutar a cara desse;0.8130291;1;0;1
815;não, o Brasil não quer ver essa imagem. O presidente A Bolsonaro e como tal tem que parar de birra e passar a faixa para o vencedor das eleições. Isso não existe!;0.34037787;0;1;0
816;Vc fala aquele código que foi aberto seis meses antes das eleições, mas o partido do seu deus e os pintores de meio fio não foram? Passa vergonha não loirinha;0.71184015;0;1;0
817;o Bolsonaro A um cAncer no Brasil, as eleições foram a quimio e radio mas que devido a doenAa deixarA sequelas.  como pode esse homem ser umas das piores pessoas existentes na Terra?;0.8223625;1;0;1
818;Seria uma Atima ideia investigar a surra que essa senhora levou e colocou a culpa no Bolsonaro. Acham que ela tem alguma credibilidade? Uma pessoa que ganhou as eleições porque fingiu que era da direita, mais uma traAra. Vai ver se eu estou no 6* andar do SArio LibanAs.;0.54238683;0;1;0
819;2026 deve ter outra eleições, e nos de direita vamos guardar os nomes do traAra, principalmente este Zema, quA seguiu o caminho do Doria e Wilson  Witzel...dois traidores!;0.7984723;0;1;1
820;não acredito que as manifestaAAes sejam em prol do bolsonaro, dos seus filhos ou dos políticos de direita, a manifestaão  A pelo futuro do país, corruptos na cadeia, e os que fraudaram as eleições presos.;0.67148936;0;1;1
821;eleições TOMADAS não são CONSIDERADAS. SE ELE não FOSSE TAO ESPECIAL, ninguém ESTARIA NAS RUAS POR ELE E PELA nação. O OUTRO, QUE esta INTENTANDO NOS ROUBAR A LIBERDADE NA CARA DURA, não TEM ninguém POR ELE, SA UNS GATOS PINGADOS. FACIL VER QUEM A MESMO QUERIDO E RESPEITADO;0.54238683;0;1;1
822;Vai lA,  sua boquinha tA quase garantida , sA se ganhar as eleições,  atA lA vA contra os seus ideias , fecha os olhos e continue se curvando para o Boso;0.70208776;0;1;1
823;tA sendo um inferno morar na zona sul nessas eleições;0.800334;1;0;0
824;Fui procurar nas redes sociais dele aA descobri que ele foi censurado, após a eleições todos vagabundos vAo voltar para a casinha;0.67148936;0;1;1
825;Rapaz, se vc sA focasse em criticar o molusco, passando pano pra todas as merdas que o bostanaro fez, certamente eu ia silenciar vc atA depois das eleições, porAm, vc ainda fala do Tenassional então, tamos aA;0.86052006;1;0;1
826;Simone Tebet deceu o mais baixo nAvel  que uma mulher pode descer! Se juntou a uma quadrilha que saqueou o Brasil,  vao perder as eleições,  e o que lhes resta A  caluniar o presidente  da República .;0.67148936;0;1;0
827;A DPU acabou de proibir Lula de se manifestar CONTRA A PEDOFILIA no periodo das eleiAoes. A esse o tweet.;0.67148936;0;1;0
828;Carol , votar no Lula A a garantia que daqui 4 anos teremos eleições,  se o Bozo ganhar esquece , seus 5 filhos vAo suceder o poder em 8 e 8 anos acabou! Ciro gigante , protege seus irmAos,  a luta também A sua!;0.4028394;0;1;0
829;"Contra fatos não se hA argumentos; tudo o que esta colocado no vAdeo A um alerta a quem tem o mínimo de inteligAncia e dissentimento em ver que este Sr. Obscuro e ditador que se chama Jair Bolsonaro; ganhando as eleições este ano; farA o Brasil ser pior que a Venezuela!";0.6874666;0;1;1
830;Cara, eu atA estava me empolgando com a Seleão  da  na Copa. Depois de 3 copas, ia comprar a camisa azuk. Achei foda os jogadores fazerem pacto por não envolvimento nas eleições. Mas aA vem o mimado do  e pela primeira vez eu vou torcer MUITO! Pra Argentina;0.80822223;1;0;0
831;Pra vc que curtiu, Fique em casa atA achatar a curvaa Deve estar aplaudindo Cale a boca atA as eleiçõesa Acorda!!!!!!!!!!!!;0.86052006;1;0;0
832;NecessArio desenhar como funcionam as eleições em um 2o turno? Ou esta bem compreendido? Se acha q o Haddad A tAo ruim, anule seu voto e seja feliz. SA não queira entregar o nosso Estado a um capacho de miliciano.;0.6152542;0;1;1
833;provou ser apenas mais do MESMO! já deveria ter sido expulso!  PartidArios do Novo pedem desfiliaão  de AmoAdo após apoio a Lula  via;0.5849012;0;1;0
834;O jogador sonegador quebrou o acordo de jogadores não se manifestarem sobre eleições? Qual a novidade ? não existe palavra p quem A bolsominion ... dito isso parei por aqui em cita-lo;0.67148936;0;1;1
835;Neymar vive de escolhas erradas, terminou com a Marquezine.  Saiu do BarAa  Quebrou pacto dos jogadores de não tomar partido nas eleições.  Apoia um fascista as vAsperas da copa.   Ainda q traga o hexa, será lembrado pelas escolhas erradas. Apoiar Bolsonaro A a maior delas;0.67148936;0;1;1
836;Se a esquerda, tivesse escolhido um candidato honesto, atA poderiam vencer as eleições. Mas não, Lula A corrupto, por isso será derrotado.;0.6099687;0;1;1
837;SUGESTAO:  Para compensar o tempo que o  roubou do Bolsonaro (e entregou de bandeja ao molusco delinquente), vamos fazer uma live ININTERRUPTA atA o dia das eleições.;0.67148936;0;1;1
838;"Frota 2022 deem um google aA e vejam o resultado kkkkkkk, não deu pro C nA  ""artista"" vira cocho";0.5824571;0;1;0
839;Ah, já ia me esquecendo.. e o assedio eleitoral q tA rolando em muitas empresas e igrejas? A criminoso e age como um rolo compressor por cima da liberdade de cada cidadAo   MPT: denúncias de assAdio eleitoral aumentaram mais de 5 vezes em relaão  a 2018;0.473179;0;1;1
840;Golpista de pijama confessando sem querer o golpe contra STF via Twitter liderado pelo então comandante do exército em 2018 e que tirou Lula daquelas eleições. Num país sArio, Paulo Chagas já estaria preso.;0.7124183;0;1;1
841;não! não tente culpar Bolsonaro, foram vocês da esquerda, na tentativa de censurar o passado cabuloso de Lula, o que A impossAvel, agora  esta tentando ser imparcial, depois de tantas parcialidade PorAm, o BRASIL já entendeu,A por isso que perderAo as eleições MENTIROSOS;0.71887034;0;1;1
842;Posts vArgula na vdd são fake news...ouvi em algum lugar que seriam punidas nessas eleições...;0.4028394;0;1;0
843;PRESIDENTE  ganhando as eleições , vai acabar com essa babaquice do TSE,  vamos escurr eles do poder;0.54232985;0;1;1
844;você vai ter que aceitar o resultado esmagador destas eleições!!! E vA pensando em um bom prato patriota pros seus clientes esquerdistas!!! Bolsonaro REELEITO!!! 2ia2ia;0.68322486;0;1;0
845;No dia das eleições vou ir votar e tomar uns remAdios pra dormir pq a apuraão  vai começar pela desgraça da regiAo sul e eu vou passar mal atA o Lula virar;0.800372;1;0;1
846;O Povo precisa de você, seu voto A o mais importante de todas as eleições do Brasil. Precisamos tirar este louco do poder, o povo não suporta mais tanta maldade. não fiquem em casa, na eleião  va votar. VOTE EM LULA.;0.7045949;0;1;1
847;exige, apenas, que se destine a cada um espaAo proporcional A sua relevAncia no cenArio político.  então, o único FINGIDO aqui A você. Agora FINGE DEMANCIA E APAGA ESSE POST.;0.51721615;0;1;1
848;Caralho, ainda falta 8 dias pras eleições! Pqp;0.8625103;1;0;0
849;Alexandre de Moraes A um dos principais responsAveis pelos absurdos que estamos assistindo nessas eleições! Prometeu mAo de ferro para combater as fake news e nunca uma eleião  teve tantas fakes como essa. Sua principal decisão beneficiou o presidente pedAfilo. Moraes A fraco!;0.8223625;1;0;0
850;não importa se A ex-bolsonarista ou não.Vai ser sempre um Bolsominion-NaziFacista eu queria saber por que todos os ministros do  não enviam a polícia Federal pra algemar e colocar Roberto Jefferson na viatura a caminho da prisão de Bangu?;0.71347564;0;1;1
851;A máquina do Estado esta sendo usada de forma criminosa para tentar fraudar as eleições e uma parte significativa do colunismo político brasileiro resolveu enfiar a cabeAa no próprio * e reclamar que o Bolsonaro não pode falar em mamadeira de piroca de novo.;0.6339883;0;1;1
852;eu dando rt em matAria da Choquei, puta merda, sA quero que as eleições acabem logo;0.9289471;1;0;0
853;o silAncio dele sobre as eleições A ensurdecedor;0.18325798;0;1;0
854;Mas vcs não ganharam as eleições para estar em ditadura! EstAo bebendo do próprio veneno !;0.71144533;0;1;0
855;Veja a matAria sobre o sonegador que vc defende;0.800372;1;0;0
856;AssAdio eleitoral e Crime vamos denunciar estes monstros para responderem por seus crimes.  Fora fascistas.;0.795623;0;1;1
857;me da vontade de vomitar e dor no estAmago so de pensar no domingo de eleições;0.800372;1;0;0
858;Final de Copa do Brasil, Final de House of the Dragon, final de libertadores, final das eleições 2. Praticamente um no rabo do outro. QUE OUTUBRO VAI SER ESSE    SIMPLESMENTE HISTARICO. Outubro mais marcante da minha vida com sobras.;0.8223625;1;0;0
859;A traidora dos seus eleitores q se juntou ao ladrão p fazer parte da quadrilha? Lembrei Caso o Lula ganhe as eleições não haverA disputa nunca mais pois ditadores se perpetuam no poder;0.7124183;0;1;1
860;Exclusivo: Filha de Jeanine AAez e deputada chilena relatam drama vivido...  via   - eleições no BRASIL - Projecto de poder dos esquerdistas  para a AmArica do Sul. O Brasil A o Altimo reduto da LIBERDADE!;0.22709504;0;1;0
861;Certos jornalistas precisam criar tensão para tornar importante o que dizem. AtA agora foram apenas de assuntos gerais, platitudes e de repente fala de apostas nas eleições? Jornalista preguiçoso A duro de engolir viu?;0.67148936;0;1;1
862;O COISO A UM CAMALEAO ANTES DAS eleições. MAS  ELE A O QUE FEZ NA PANDEMIA.;0.44627094;0;1;1
863;Ao q me parece se Bolsonaro será reeleito e As eleições não será anulada! Vcs perderam feio de novo;0.800372;1;0;0
864;Digamos que seja uma critica ao comportamento do eleitorado não ao seu político, mas como A sobre as eleições e sA tem dois candidatos, eu citei justamente o seu para justamente fazer a provenção. 2ia2iaa;0.08244847;0;1;0
865;Vc e o Nikolas então ajudando a transformar essas eleições numa porcaria ainda maior.;0.90886235;1;0;0
866;Eu tA A fula da minha vida com tanta sujeira nessas eleições, galera falando de medo do comunismo, quando o quilo da carne passar dos 30 conto, 11 o litro de Aleo, galera para que tA vivendo num filme, esquecem do mundo real;0.63886344;0;1;0
867;Alerta! Tem robA se passando por falso deprimido pra desmobilizar a esquerda. não caia!  Tem robA se passando por deprimido com as eleições para desmobilizar a esquerda nas redes sociais. não caia nesse golpe! Lula A lAder e venceremos!;0.6103575;0;1;0
868;Como eu disse, eleições atApicas. não espero outra atitude de um partido comprometido com as causas populares que não seja se colocar no palanque oposto ao da extrema-direita;0.28305182;0;1;0
869;Muito do desAnimo que se abateu sobre nAs desde o primeiro turno A fruto das operaAAes psicolAgicas dos militares para tumultuar as eleições. Querem que a gente jogue a toalha e eles ganhem de W.O.;0.58188546;0;1;0
870;Mas o problema que A informaão  interna, desde os anos 1990 acompanhava eleições com meu pai, petista roxo, e era sempre esse papo de pesquisa interna, nem era tracking.;0.28004074;0;1;0
871;não tem nada a ver com o sexo, mas apenas A mAxima: diga-me com quem andas que direi quem As. Rendeu-se Aquele que você mesma disse ser CORRUPTO!;0.71887034;0;1;1
872;A orda do canibal desde antes das eleições queria punir qualquer um que falasse bem de Lula ou do PT, querendo q pagassem multa ou fossem proibidos pela justiça, enquanto esse vagabundo andava sem capacete de moto por aA, e querem vim falar de censura?  Fecha o;0.77024925;0;1;1
873;Deixa passar as eleições e você verA quem estarA do seu lado! NINGUEM! E a lei do retorno Janones. Ela A implacavel.  esta ai e A prova viva disto. Os primeiros a te deixarem será PT e looola! E capaz de colocarem a culpa da derrota nas suas costas, que A uma verdade!;0.47102526;0;1;0
874;copa ser no mesmo ano das eleições A uma sacanagem;0.86052006;1;0;0
875;O inferno sobre essas eleições vai ser pior agora na reta final;0.800372;1;0;0
876;Kkkkkkkk..... Fala q A inconstitucional e depois pode atA o fim das eleições, ah me poupe MALUKETE vc e ela.;0.67148936;0;1;1
877;O ministro da Economia Paulo Guedes prepara um pacote pAs eleições, se Bolsonaro vencer. Desatrelar o reajuste do salArio-mínimo da inflaão  passada, e acabar com sua vinculaão  As aposentadorias, com arrocho nos salArios e pagamentos dos pensionistas. JAIR A VICIADO EM MENTIR;0.35652843;0;1;0
878;3) Trump foi derrotado nos EUA não c/FakeNews, mas c/ os Democratas se CONTRAPONDO A ele. ninguém limpa mxrda c/ mais mxrda (perdAo p grosseria), mas isso A fato. Podemos atA ganhar as eleições, mas estamos perdendo algo fundamental: A identidade de QUEM SOMOS. A sA uma reflexAo.;0.54238683;0;1;0
879;Essa eleião  esta maculada pela parcialidade do TSE. O resultado das eleições já foi maculado por esse tribunal parcial;0.28004074;0;1;1
880;a dAvida com a receita federal desse macho deve ser gigantesca pra ele chegar ao ponto de dA pitaco nessas eleições da maneira que esta fazendo;0.4028394;0;1;0
