,term-or-expression,explicit-or-implicit,pt-brazilian-portuguese,pt-contextual-label,pt-hate-label,pt-deeply-culture-rooted,en-american-english,en-contextual-label,en-hate-label,es-latin-spanish,es-contextual-label,es-hate-label,fr-african-french,fr-contextual-label,fr-hate-Label,ge-german,ge-contextual-label,ge-hate-Label,tu-turkish,tu-contextual-label,tu-hate-Label,Meaning Sources,toxicity_score
637,term,explicit,caducar,1.0,0,0.0,go crazy,1.0,0,caducar,,0,devenir fou,1.0,0,verrückt werden,1.0,0,süresi geçmek,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/caducar/,0.038852096
638,term,explicit,cínico,1.0,0,0.0,cynical,1.0,0,cínico,,0,cynique,1.0,0,zynisch,1.0,0,çıkarcı,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/c%C3%ADnico/,0.28039363
639,term,explicit,cínica,1.0,0,0.0,cynical,1.0,0,cínica,,0,cynique,1.0,0,zynisch,1.0,0,çıkarcı,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/c%C3%ADnico/,0.4028394
640,term,explicit,devasso,1.0,0,0.0,perv,1.0,0,libertino,,0,pervers,1.0,0,Perverser,1.0,0,ahlaksız,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/devasso/,0.012811388
641,term,explicit,devassa,1.0,0,0.0,perv,1.0,0,libertina,,0,pervers,1.0,0,Perverser,1.0,0,ahlaksız,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/devasso/,0.012811388
642,term,explicit,sequelado,0.0,0,0.0,sick,0.0,0,enfermo,,0,malade,0.0,0,krank,0.0,0,bitkisel hayattaki kimse,0.0,0,"https://dicionario.priberam.org/sequelado#:~:text=%5BBrasil%2C%20Informal%5D%20Que%20ou,de%20doen%C3%A7a%2C%20trauma%20ou%20acidente.&text=Grafia%20no%20Brasil%3A%20seq%C3%BCelado.&text=Grafia%20alterada%20pelo%20Acordo%20Ortogr%C3%A1fico%20de%201990%3A%20sequelado.&text=Grafia%20em%20Portugal%3A%20sequelado.",0.038852096
643,term,explicit,sequelada,0.0,0,0.0,sick,0.0,0,enferma,,0,malade,0.0,0,krank,0.0,0,bitkisel hayattaki kimse,0.0,0,"https://dicionario.priberam.org/sequelado#:~:text=%5BBrasil%2C%20Informal%5D%20Que%20ou,de%20doen%C3%A7a%2C%20trauma%20ou%20acidente.&text=Grafia%20no%20Brasil%3A%20seq%C3%BCelado.&text=Grafia%20alterada%20pelo%20Acordo%20Ortogr%C3%A1fico%20de%201990%3A%20sequelado.&text=Grafia%20em%20Portugal%3A%20sequelado.",0.048567817
644,expression,explicit,débil mental,1.0,0,0.0,retard,1.0,0,débil mental,,0,Attardé,1.0,0,behindert,1.0,0,iradesiz,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/retard,0.800372
645,term,explicit,tarado,1.0,0,0.0,perv,1.0,0,tarado,,0,pervers,1.0,0,Perverser,1.0,0,cinsel sapık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/tarado/,0.74071056
646,term,explicit,tarada,1.0,0,0.0,perv,1.0,0,tarada,,0,pervers,1.0,0,Perverser,1.0,0,cinsel sapık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/tarado/,0.49469057
647,term,explicit,canastrão,1.0,0,0.0,thug,1.0,0,0,,0,voyou,1.0,0,Betrüger,1.0,0,dolandırıcı,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/canastr%C3%A3o/,0.2840909
648,term,explicit,escrotissimo,1.0,0,0.0,fucking hell,1.0,0,0,,0,un sacré enfoiré,1.0,0,0,0.0,0,lanet olası bir piç,1.0,0,https://en.wiktionary.org/wiki/fucking_hell,0.54238683
649,term,explicit,perverso,1.0,0,0.0,mean,1.0,0,perverso,,0,moyenne,1.0,0,Perverser,1.0,0,çarpık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/perverso/,0.07271842
650,term,explicit,perversa,1.0,0,0.0,perv,1.0,0,perversa,,0,pervers,1.0,0,Perverser,1.0,0,çarpık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/perverso/,0.2178058
651,expression,explicit,pé na bunda,1.0,0,0.0,(to get) dumped,1.0,0,patada en el culo,,0,(se) faire larguer,1.0,0,sitzengelassen werden,1.0,0,kıçına tekmeyi yemek,1.0,0,"https://www.dicionarioinformal.com.br/p%E9+na+bunda/#:~:text=1.,P%C3%A9%20na%20bunda&text=Ser%20demitido%20de%20um%20emprego,levou%20um%20p%C3%A9%20na%20bunda.",0.9481707
652,term,explicit,senilidade,0.0,0,0.0,oldy,0.0,0,senalidad,,0,vieux site,0.0,0,0,0.0,0,bunaklık,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/senilidade/,0.027099589
653,term,explicit,eca,0.0,0,0.0,yuck,0.0,0,que asco,,0,beurk,0.0,0,ew,0.0,0,iğrenç,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/eca/,0.012811388
654,term,explicit,pevertido,1.0,0,0.0,perv,1.0,0,pervertido,,0,pervers,1.0,0,Perverser,1.0,0,sapık,1.0,0,https://www.dicio.com.br/pervertido/,0.14976253
655,term,explicit,pevertida,1.0,0,0.0,perv,1.0,0,pervertida,,0,pervers,1.0,0,Perverser,1.0,0,sapık,1.0,0,https://www.dicio.com.br/pervertido/,0.16936393
656,expression,explicit,show de horror,1.0,0,0.0,freak show,1.0,0,espectáculo de horror,,0,foire aux monstres,1.0,0,Freak,1.0,0,tuhaf gösteri,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/freak-show,0.54238683
657,term,explicit,miserável,1.0,0,0.0,miserable,1.0,0,miserable,,0,Misérable,1.0,0,miserabel,1.0,0,içler acısı,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/miseravel/,0.47102526
658,term,explicit,sórdido,1.0,0,0.0,sordid,1.0,0,sórdido,,0,sordide,1.0,0,schmutzig,1.0,0,aşağılık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/s%C3%B3rdido/,0.099415205
659,term,explicit,sórdida,1.0,0,0.0,sordid,1.0,0,sórdida,,0,sordide,1.0,0,schmutzig,1.0,0,aşağılık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/s%C3%B3rdido/,0.08075071
660,term,explicit,jornazista,1.0,antisemitism,0.0,nazi journalist,1.0,antisemitism,periodista nazi,,antisemitism,journaliste nazi,1.0,antisemitism,Nazi Journalist,1.0,antisemitism,nazi gazeteci,1.0,antisemitism,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/troglodita/,0.47102526
661,term,explicit,judas,0.0,0,0.0,traitor,0.0,0,judas,,0,traître,0.0,0,Judas,0.0,0,hain,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/judas/,0.057278685
662,term,explicit,abjeto,1.0,0,0.0,abject,1.0,0,abyecto,,0,abject,1.0,0,verächtlich,1.0,0,aşağılık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/abjeto/,0.08244847
663,term,explicit,troglodita,1.0,0,0.0,jerk,1.0,0,troglodita,,0,abruti,1.0,0,Idiot,1.0,0,ilkel insan,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/troglodita/,0.800372
664,term,explicit,lúcifer,0.0,0,0.0,Lucifer,0.0,0,lúcifer,,0,Lucifer,0.0,0,Luzifer,0.0,0,Lucifer,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/L%C3%BAcifer/,0.099415205
665,term,explicit,meia tigela,0.0,0,0.0,second handed,0.0,0,pacotilla,,0,deuxième main,0.0,0,0,0.0,0,şarlatan doktor,0.0,0,https://michaelis.uol.com.br/palavra/ZN17R/meia-tigela/,0.15760763
666,term,explicit,meia-tigela,0.0,0,0.0,second-hand,0.0,0,pacotilla,,0,deuxième main,0.0,0,0,0.0,0,şarlatan doktor,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/second-hand,0.11432127
667,term,explicit,cristofobico,1.0,0,0.0,Christophobe,1.0,0,cristianofobia,,0,Chrysophobe,1.0,0,Christen-Hass,1.0,0,0,0.0,0,https://www.dicio.com.br/cristofobico/,0.68808323
668,expression,explicit,impressa marron,1.0,0,0.0,yellow press,1.0,0,0,,0,presse jaune,1.0,0,0,0.0,0,yancı medya,1.0,0,"https://pt.wikipedia.org/wiki/Imprensa_marrom#:~:text=Imprensa%20marrom%20%C3%A9%20uma%20express%C3%A3o,exagerada%20de%20fatos%20e%20acontecimentos%2C",0.16477858
669,term,explicit,balbúrdia,1.0,0,0.0,fuckery,1.0,0,alboroto,,0,connerie,1.0,0,Puff,1.0,0,yaygara,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/balb%C3%BArdia/,0.070105165
670,term,explicit,engulho,1.0,0,0.0,barf,1.0,0,0,,0,vomir,1.0,0,kotzen,1.0,0,mide bulandırıcı,1.0,0,https://www.dicio.com.br/engulho/,0.08005155
671,term,explicit,estuprador,1.0,0,0.0,rapist,1.0,0,violador,,0,violeur,1.0,0,Vergewaltiger,1.0,0,tecavüzcü,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/estuprador/,0.86052006
672,expression,explicit,mal amada,1.0,sexism,0.0,poorly fucked,1.0,sexism,sin amor,,sexism,mal baisé,1.0,sexism,schlecht gefickt worden,1.0,sexism,kötü sikilmiş,1.0,sexism,https://michaelis.uol.com.br/palavra/MdVl8/mal-amado/,0.35706896
673,expression,explicit,mal amado,1.0,0,0.0,poorly fucked,1.0,0,sin amor,,0,mal baisé,1.0,0,schlecht gefickt worden,1.0,0,kötü sikilmiş,1.0,0,https://michaelis.uol.com.br/palavra/MdVl8/mal-amado/,0.34042552
674,expression,explicit,quinta categoria,0.0,0,0.0,second handed,0.0,0,quinta categoria,,0,deuxième main,0.0,0,0,0.0,0,aşağılık,0.0,0,"https://www.dicionarioinformal.com.br/de+quinta+categoria/#:~:text=Inferioridade%2C%20nulo%2C%20baixo%2C%20in%C3%BAtil,um%20pa%C3%ADs%20de%20quinta%20categoria.",0.038852096
675,term,explicit,endemoniado,1.0,0,0.0,posessed,1.0,0,endemoniado,,0,possédé,1.0,0,besessen,1.0,0,sinir bozucu,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/endemoniado/,0.038852096
676,term,explicit,porco,0.0,0,0.0,pig,0.0,0,puerco,,0,cochon,0.0,0,Schwein,0.0,0,domuz,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/porco/,0.44526252
677,term,explicit,imbecilidade,1.0,0,0.0,imbecile,1.0,0,imbecilidad,,0,imbecile,1.0,0,Dummkopf,1.0,0,embesillik,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/imbecilidade/,0.81574243
678,term,explicit,perversidade,1.0,0,0.0,wickedness,1.0,0,perversidad,,0,méchanceté,1.0,0,Bosheit,1.0,0,yaramazlık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/perversidade/,0.34042552
679,term,explicit,asneira,1.0,0,0.0,dumb shit,1.0,0,asno,,0,merdeux,1.0,0,dummes stück scheiße,1.0,0,saçmalık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/asneira/,0.7124183
680,term,explicit,malfeitor,1.0,0,0.0,con,1.0,0,malhechor,,0,0,0.0,0,betrügerisch,1.0,0,maganda,1.0,0,https://michaelis.uol.com.br/palavra/0L3do/malfeitor/,0.4028394
681,expression,explicit,mal feitor,1.0,0,0.0,con,1.0,0,malhechor,,0,0,0.0,0,betrügerisch,1.0,0,maganda,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/con,0.34042552
682,term,explicit,covarde,1.0,0,0.0,coward,1.0,0,cobarde,,0,lâche,1.0,0,Feigling,1.0,0,korkak,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/covarde/,0.71887034
683,term,explicit,bicha,1.0,homophobia,0.0,fag,1.0,homophobia,maricón,,homophobia,tapette,1.0,homophobia,Schwuchtel,1.0,homophobia,ibne,1.0,homophobia,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/bicha/,0.800372
684,expression,explicit,bicha enrustida,1.0,homophobia,0.0,closet faggot,1.0,homophobia,marica no declarado,,homophobia,pédé fermé,1.0,homophobia,Schwuchtel (nicht geoutet),1.0,homophobia,gizli ibne,1.0,homophobia,https://www.urbandictionary.com/define.php?term=closet%20faggot,0.800372
685,expression,explicit,louco de pedra,1.0,0,0.0,batshit crazy,1.0,0,loco de piedra,,0,fou à lier,1.0,0,verrückt,1.0,0,manyak,1.0,0,https://dicionariocriativo.com.br/expressoes/doido_de_pedra/louco,0.54238683
686,expression,explicit,doido de pedra,1.0,0,0.0,batshit crazy,1.0,0,loco de piedra,,0,fou à lier,1.0,0,verrückt,1.0,0,manyak,1.0,0,https://www.urbandictionary.com/define.php?term=batshit%20crazy,0.34042552
687,term,explicit,vandalismo,1.0,0,0.0,vandalism,1.0,0,vandalismo,,0,vandalisme,1.0,0,Vandalismus,1.0,0,vandallık,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/vandalismo/,0.17820509
688,term,explicit,cara lavada,0.0,0,0.0,cynical,0.0,0,cínico,,0,cynique,0.0,0,zynisch,0.0,0,alaycı,0.0,0,https://www.estraviz.org/cara-lavada,0.54238683
689,term,explicit,cara-lavada,0.0,0,0.0,cynical,0.0,0,cínico,,0,cynique,0.0,0,zynisch,0.0,0,alaycı,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/cynical,0.32179946
690,term,explicit,frustrado,1.0,0,0.0,frustrated,1.0,0,frustrado,,0,frustré,1.0,0,frustriert,1.0,0,hayal kırıklığına uğramış,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/frustrado/,0.099415205
691,term,explicit,revoltado,1.0,0,0.0,revolted,1.0,0,revuelto,,0,révolté,1.0,0,0,0.0,0,asi,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/revoltado/,0.1330614
692,term,explicit,déspota,1.0,0,0.0,tyrant,1.0,0,déspota,,0,tyran,1.0,0,Tyrann,1.0,0,zorba,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=d%C3%A9spota,0.34252465
693,term,explicit,demiurgo,0.0,0,0.0,demiurge,0.0,0,demiurgo,,0,démiurge,0.0,0,0,0.0,0,evrenin yaratıcısı,0.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=demiurgo,0.025415666
694,term,explicit,satânico,1.0,0,0.0,satanist,1.0,0,satánico,,0,sataniste,1.0,0,Satanist,1.0,0,şeytani,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/sat%C3%A2nico/,0.40305802
695,term,explicit,aberração,1.0,0,0.0,freak,1.0,0,aberración,,0,monstre,1.0,0,Freak,1.0,0,ucube,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=aberra%C3%A7%C3%A3o,0.21814552
696,term,explicit,falastrão,1.0,0,0.0,obnoxious / loudmouth,1.0,0,charlatán,,0,odieux / grande gueule,1.0,0,widerlich,1.0,0,geveze,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=falastr%C3%A3o,0.6152542
697,term,explicit,desgraçado,1.0,0,0.0,fucker,1.0,0,desgraciado,,0,enculé,1.0,0,Fucker,1.0,0,piç,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=desgra%C3%A7ado,0.8223625
698,term,explicit,desgraçada,1.0,0,0.0,fucker,1.0,0,desgraciada,,0,enculé,1.0,0,Frucker,1.0,0,piç,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=desgra%C3%A7ado,0.800372
699,term,explicit,diabólico,1.0,0,0.0,devilsh,1.0,0,diabólico,,0,diabolique,1.0,0,teuflisch,1.0,0,şeytanca,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=diab%C3%B3lico,0.54238683
700,term,explicit,diabólica,1.0,0,0.0,devilish,1.0,0,diabólica,,0,diabolique,1.0,0,teuflisch,1.0,0,şeytanca,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=diab%C3%B3lico,0.4713444
701,term,explicit,venenoso,0.0,0,0.0,shady,0.0,0,venenoso,,0,ombragé,0.0,0,zwielichtig,0.0,0,alaycı,0.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=venenoso,0.038852096
702,term,explicit,venenosa,0.0,0,0.0,shady,0.0,0,venenosa,,0,ombragé,0.0,0,zwielichtig,0.0,0,alaycı,0.0,0,https://www.dicio.com.br/venenosa/,0.057216257
703,term,explicit,demoníaco,1.0,0,0.0,devilish,1.0,0,demoníaco,,0,diabolique,1.0,0,teuflisch,1.0,0,şeytanca,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=demon%C3%ADaco,0.16477858
704,term,explicit,cruzes,0.0,0,0.0,yikes,0.0,0,cruzes,,0,oups,0.0,0,ew,0.0,0,ıyy,0.0,0,https://www.dicio.com.br/cruz-credo/,0.012811388
705,term,explicit,cruz-credo,1.0,0,0.0,yikes,1.0,0,cruz-credo,,0,oups,1.0,0,ew,1.0,0,ıyy,1.0,0,https://www.dicio.com.br/cruz-credo/,0.055042017
706,term,explicit,cruz credo,1.0,0,0.0,yikes,1.0,0,cruz-credo,,0,oups,1.0,0,ew,1.0,0,ıyy,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/yikes,0.07048263
707,term,explicit,desequilibrado,0.0,0,0.0,crazy,0.0,0,desequilibrado,,0,fou  ,0.0,0,Verrückt,0.0,0,dengesiz,0.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=desequilibrado,0.47102526
708,term,explicit,desequilibrada,0.0,sexism,0.0,hysterical,0.0,sexism,desequilibrada,,sexism,hystérique,0.0,sexism,hysterisch,0.0,sexism,dengesiz,0.0,sexism,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=desequilibrado,0.4028394
709,term,explicit,lulalouco,1.0,partyism,1.0,0,1.0,partyism,lulaloco,,partyism,0,0.0,0,0,0.0,0,0,0.0,0,"""a term used in Brazil and derived from agglutination process between -lula- and -louco- (mad)""",0.54238683
710,term,explicit,militante vermelho,1.0,partyism,1.0,commie,1.0,partyism,militante rojo,,partyism,0,0.0,0,0,0.0,0,kızıl militan,1.0,partyism,https://dictionary.cambridge.org/pt/dicionario/ingles/commie,0.012811388
711,term,explicit,incendiário,1.0,0,0.0,arsonist,1.0,0,incendiario,,0,pyromane,1.0,0,0,0.0,0,kundakçı,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=incendi%C3%A1rio,0.08244847
712,term,explicit,artomentar,1.0,0,0.0,to piss off,1.0,0,atormentar,,0,pour faire chier,1.0,0,Verpiss dich,1.0,0,eziyet etmek,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=atormentar,0.016983049
713,term,explicit,excremento,0.0,0,0.0,piece of shit,0.0,0,excremento,,0,tas de merde,0.0,0,Stück scheiße,0.0,0,bok,0.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=Excremento,0.54238683
714,term,explicit,imundície,0.0,0,0.0,dirtbag,0.0,0,inmundicia,,0,sac à merde,0.0,0,Drecksack,0.0,0,müstehcenlik,0.0,0,http://michaelis.uol.com.br/busca?palavra=imund%C3%ADcie&r=0&f=0&t=0,0.6938776
715,term,explicit,desordeiro,1.0,0,0.0,brawler,1.0,0,alborotador,,0,bagarreur,1.0,0,Schläger,1.0,0,intizamsız,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=desordeiro,0.08244847
716,term,explicit,desordeira,1.0,0,0.0,brawler,1.0,0,alborotador,,0,bagarreur,1.0,0,Schläger,1.0,0,intizamsız,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=desordeiro,0.15774438
717,term,explicit,carniça,1.0,0,0.0,rotten,1.0,0,carroña,,0,pourri,1.0,0,verfault,1.0,0,leş,1.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/rotten,0.038852096
718,term,explicit,encardido,0.0,0,0.0,dirtbag,0.0,0,mugriento,,0,sac à merde,0.0,0,Drecksack,0.0,0,kirli,0.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=encardido,0.54238683
719,term,explicit,embusteiro,1.0,0,0.0,troublemaker,1.0,0,embustero,,0,fauteur de troubles,1.0,0,Störenfried,1.0,0,başbelası,1.0,0,https://www.lexico.pt/embusteiro/,0.45577207
720,term,explicit,podridão,0.0,0,0.0,rotten,0.0,0,pobredumbre,,0,pourri,0.0,0,verfault,0.0,0,kötü ortam,0.0,0,https://www.dicio.com.br/podridao/,0.6471739
721,term,explicit,capeta,0.0,0,0.0,devil,0.0,0,diablo,,0,diable,0.0,0,Teufel,0.0,0,şeytan,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/devil,0.13268195
722,expression,explicit,gay enrustido,1.0,homophobia,0.0,closet faggot,1.0,homophobia,gay reprimido,,homophobia,faggotte fermée,1.0,homophobia,Schwuchtel (nicht geoutet),1.0,homophobia,gizli eşcinsel,1.0,homophobia,https://www.urbandictionary.com/define.php?term=closet%20faggot,0.87962717
723,term,explicit,charlatão,1.0,0,0.0,con man,1.0,0,charlatán,,0,escroc,1.0,0,0,0.0,0,şarlatan,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=Charlat%C3%A3o,0.28125685
724,term,explicit,desgoverno,1.0,0,0.0,misgovernment,1.0,0,desgobierno,,0,mal gouvernance,1.0,0,0,0.0,0,kötü yönetim,1.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=desgoverno,0.14058366
725,expression,explicit,sepulcro caiado,1.0,0,0.0,whitewashed tomb,1.0,0,sepulcro blanqueado,,0,tombeau blanchi à la chaux,1.0,0,0,0.0,0,dışı güzel içi çürük,1.0,0,https://www.correiodobrasil.com.br/temer-sepulcro-caiado/,0.34042552
726,term,explicit,satã,0.0,0,0.0,satan,0.0,0,satanás,,0,satan,0.0,0,Satan,0.0,0,şeytan,0.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=sat%C3%A3,0.08244847
727,expression,explicit,falso moralista,1.0,0,0.0,fake moralist,1.0,0,falso moralista,,0,faux moralisateur,1.0,0,0,0.0,0,sahte ahlakçı,1.0,0,https://www.dicio.com.br/falso-moralismo/,0.7147023
728,term,explicit,capiroto,0.0,0,0.0,devil,0.0,0,diablo,,0,diable,0.0,0,Teufel,0.0,0,şeytan,0.0,0,http://michaelis.uol.com.br/busca?r=0&f=0&t=0&palavra=CAPIROTO,0.012811388
729,expression,explicit,de meia tijela,1.0,0,0.0,second-rate,1.0,0,barato,,0,de second ordre,1.0,0,0,0.0,0,ikinci sınıf,1.0,0,https://brasilescola.uol.com.br/curiosidades/de-meia-tigela.htm,0.4028394
730,term,explicit,incauto,1.0,0,0.0,reckless,1.0,0,incauto,,0,téméraire,1.0,0,leichtsinnig,1.0,0,dikkatsiz,1.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/incauto/,0.22447011
731,expression,explicit,crente do cú quente,1.0,religious intolerance,0.0,religion fucked,1.0,religious intolerance,creyente de culo caliente,,religious intolerance,baiseur religieux,1.0,religious intolerance,religiöser Spast,1.0,religious intolerance,dini olarak iki yüzlü,1.0,religious intolerance,https://www.urbandictionary.com/define.php?term=Religion%20Fucked,0.9017968
732,expression,explicit,crente do rabo quente,1.0,religious intolerance,0.0,religion fucked,1.0,religious intolerance,creyente de rabo caliente,,religious intolerance,baiseur religieux,1.0,religious intolerance,religiöser Spast,1.0,religious intolerance,dini olarak iki yüzlü,1.0,religious intolerance,https://www.urbandictionary.com/define.php?term=Religion%20Fucked,0.86052006
733,expression,explicit,pastor de hiena,1.0,religious intolerance,0.0,german shepherd,1.0,religious intolerance,pastor de hiena,,religious intolerance,bâtard de lion,1.0,religious intolerance,0,0.0,0,sırtlan çobanı,1.0,religious intolerance,https://www.collinsdictionary.com/pt/dictionary/english/german-shepherd,0.48180506
734,term,explicit,fariseu,0.0,0,0.0,pharisian / traitor,0.0,0,fariseo,,0,pharisien / traître,0.0,0,Verräter,0.0,0,hain,0.0,0,https://michaelis.uol.com.br/moderno-portugues/busca/portugues-brasileiro/Fariseu/,0.055042017
735,term,explicit,maricona,1.0,0,0.0,pussy,1.0,0,maricona,,0,minou/chatte,1.0,0,Pussy,1.0,0,0,0.0,0,https://dictionary.cambridge.org/pt/dicionario/ingles/pussy,0.86052006
736,expression,explicit,pastor do cao,1.0,religious intolerance,0.0,false shepherd,1.0,religious intolerance,pastor de perro,,religious intolerance,putain de bâtard,1.0,religious intolerance,0,0.0,0,kahrolası çoban,1.0,religious intolerance,https://www.urbandictionary.com/define.php?term=False%20Shepherd,0.6152542
737,term,explicit,hipocristão,1.0,religious intolerance,0.0,hypochristian,1.0,religious intolerance,hipocristiano,,religious intolerance,hypocrite,1.0,religious intolerance,0,0.0,0,iki yüzlü,1.0,religious intolerance,"https://en.wiktionary.org/wiki/hypochristian#:~:text=hypochristian%20(plural%20hypochristians),to%20Christian%20tenets%20or%20values.",0.800372
